train-rmse,train-mae,valid-rmse,valid-mae,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
30534.686529957806,25449.681116288637,30167.136165177457,25017.242875786615,1719755524,,False,1,e8b09_00000,2024-06-30_13-52-04,2.955490827560425,2.955490827560425,2939,ip-10-0-1-209,10.0.1.209,2.955490827560425,1
22246.710697492093,18510.9795296401,22116.469407045923,18367.85378825801,1719755524,,False,2,e8b09_00000,2024-06-30_13-52-04,0.006060600280761719,2.9615514278411865,2939,ip-10-0-1-209,10.0.1.209,2.9615514278411865,2
16590.73191978974,13730.45371753363,16782.91701927627,13839.818131435926,1719755524,,False,3,e8b09_00000,2024-06-30_13-52-04,0.0032896995544433594,2.96484112739563,2939,ip-10-0-1-209,10.0.1.209,2.96484112739563,3
12783.232779242386,10440.9141183994,13274.05492211692,10728.007776744851,1719755524,,False,4,e8b09_00000,2024-06-30_13-52-04,0.003894805908203125,2.968735933303833,2939,ip-10-0-1-209,10.0.1.209,2.968735933303833,4
10288.84344466311,8243.958882638093,11116.744326397273,8712.19007437071,1719755524,,False,5,e8b09_00000,2024-06-30_13-52-04,0.002152681350708008,2.970888614654541,2939,ip-10-0-1-209,10.0.1.209,2.970888614654541,5
8687.427564354835,6785.491605028263,9819.791430072733,7420.642332308353,1719755524,,False,6,e8b09_00000,2024-06-30_13-52-04,0.006211042404174805,2.977099657058716,2939,ip-10-0-1-209,10.0.1.209,2.977099657058716,6
7672.7315746648965,5823.79006421723,9007.153220318974,6557.446948298055,1719755524,,False,7,e8b09_00000,2024-06-30_13-52-04,0.0033102035522460938,2.980409860610962,2939,ip-10-0-1-209,10.0.1.209,2.980409860610962,7
6982.162298197567,5195.8564168038065,8503.532324881733,6024.38443042048,1719755524,,False,8,e8b09_00000,2024-06-30_13-52-04,0.008834362030029297,2.989244222640991,2939,ip-10-0-1-209,10.0.1.209,2.989244222640991,8
6529.6602063157825,4804.270146143389,8233.544589044091,5702.6823020952515,1719755524,,False,9,e8b09_00000,2024-06-30_13-52-04,0.002733469009399414,2.9919776916503906,2939,ip-10-0-1-209,10.0.1.209,2.9919776916503906,9
6190.042620043797,4520.860535471523,8029.451978805417,5501.732904569508,1719755524,,False,10,e8b09_00000,2024-06-30_13-52-04,0.005099058151245117,2.9970767498016357,2939,ip-10-0-1-209,10.0.1.209,2.9970767498016357,10
6190.042620043797,4520.860535471523,8029.451978805417,5501.732904569508,1719755524,checkpoint_000000,False,11,e8b09_00000,2024-06-30_13-52-04,0.21929574012756348,3.216372489929199,2939,ip-10-0-1-209,10.0.1.209,3.216372489929199,11
